update,env_steps,global_steps,episode,episode_completed_tasks,episode_delivered_to_goal,total_completed_tasks,total_delivered_to_goal,waypoint_reward,active_wait_penalty,wait_action_rate,reference_wait_rate,reference_action_match_rate,loss,policy_loss,value_loss,entropy
45,5640,169200,1,193,205,1213,1229,0.03,-0.02,0.0026041666666666665,0.03203125,0.8963541666666667,0.00560738070635125,-0.0025701753911562264,0.033227444044314325,0.24103330727666616
46,5768,173040,1,234,245,1254,1269,0.03,-0.02,0.0018229166666666667,0.02734375,0.9080729166666667,0.0019172898901160806,-0.004340126310125925,0.026655328343622386,0.2020070794969797
47,5896,176880,1,276,286,1296,1310,0.03,-0.02,0.003125,0.029427083333333333,0.9130208333333333,0.002249824843602255,-0.003194668854121119,0.023751033702865243,0.1837435234338045
48,6024,180720,1,313,322,1333,1346,0.03,-0.02,0.005729166666666666,0.07526041666666666,0.84609375,0.00825472577707842,-0.004026831593364477,0.045828134287148714,0.30378598906099796
49,6152,184560,1,342,357,1362,1381,0.03,-0.02,0.00625,0.19010416666666666,0.73046875,0.007149322016630322,-0.005368269805330783,0.05705020856112242,0.45735750161111355
50,6280,188400,1,380,391,1400,1415,0.03,-0.02,0.0026041666666666665,0.025,0.9033854166666667,0.0011571538052521646,-0.005338220827979967,0.027692919014953077,0.2100309981033206
51,6408,192240,1,419,434,1439,1458,0.03,-0.02,0.0026041666666666665,0.028385416666666666,0.9161458333333333,0.0014831027947366238,-0.004180767107754946,0.024346553371287882,0.18598305713385344
52,6536,196080,1,462,477,1482,1501,0.03,-0.02,0.003125,0.026302083333333334,0.9153645833333334,0.00032905564876273274,-0.003507107379846275,0.019745926605537534,0.17248000390827656
53,6664,199920,1,499,518,1519,1542,0.03,-0.02,0.003125,0.027864583333333335,0.9255208333333333,0.0018463588203303516,-0.0031852025422267616,0.02227855718228966,0.17450621351599693
54,6792,203760,1,543,557,1563,1581,0.03,-0.02,0.002864583333333333,0.030989583333333334,0.9255208333333333,0.0010229566833004355,-0.00392258379724808,0.02098340808879584,0.15846181940287352
55,6920,207600,1,585,600,1605,1624,0.03,-0.02,0.0010416666666666667,0.028385416666666666,0.92265625,0.0008794153691269457,-0.003095936932368204,0.018555236980319023,0.15149332955479622
56,7048,211440,1,626,638,1646,1662,0.03,-0.02,0.0020833333333333333,0.025,0.9223958333333333,0.0003754055651370436,-0.0029891850863350555,0.018120794207789004,0.16273731645196676
57,7176,215280,1,667,682,1687,1706,0.03,-0.02,0.003125,0.027604166666666666,0.9174479166666667,-0.00045064487494528294,-0.0038869651179993525,0.018531976034864783,0.16656193416565657
58,7304,219120,1,707,720,1727,1744,0.03,-0.02,0.00234375,0.030729166666666665,0.909375,0.0007003581849858165,-0.004657487865188159,0.02345168311148882,0.18194271344691515
59,7432,222960,1,749,761,1769,1785,0.03,-0.02,0.0026041666666666665,0.028125,0.9013020833333333,0.004717645904747769,-0.0013560561783378944,0.024860547273419797,0.18161632493138313
60,7560,226800,1,785,799,1805,1823,0.03,-0.02,0.00078125,0.028645833333333332,0.915625,0.0014418278879020363,-0.003403835667995736,0.021041165571659803,0.1621405379846692
61,7688,230640,1,830,841,1850,1865,0.03,-0.02,0.00234375,0.029427083333333333,0.91328125,-0.0004367379005998373,-0.0044836975721409544,0.018822729878593236,0.15326872281730175
62,7816,234480,1,862,873,1882,1897,0.03,-0.02,0.004166666666666667,0.04791666666666667,0.8817708333333333,0.009833182499278337,-0.0057254467537859455,0.047584303887560964,0.23524350207298994
63,7944,238320,1,894,903,1914,1927,0.03,-0.02,0.01015625,0.21302083333333333,0.7104166666666667,0.01422440871829167,-0.002990617824252695,0.06581803294830024,0.4483997132629156
64,8072,242160,1,930,941,1950,1965,0.03,-0.02,0.00625,0.18333333333333332,0.7354166666666667,0.020654574444051832,-0.004918805381748825,0.07797083631157875,0.38320109248161316
65,8200,246000,1,969,979,1989,2003,0.03,-0.02,0.0018229166666666667,0.026822916666666665,0.9052083333333333,0.004296347236959264,-0.0029807973478455096,0.026870826142840087,0.1759505234658718
66,8328,249840,1,1012,1025,2032,2049,0.03,-0.02,0.0013020833333333333,0.029427083333333333,0.9236979166666667,0.00482070044381544,-0.0009190611599478871,0.022516111843287945,0.1576655451208353
67,8456,253680,1,1050,1064,2070,2088,0.03,-0.02,0.0013020833333333333,0.026822916666666665,0.9203125,0.0008357337210327387,-0.003225653723347932,0.020255599752999842,0.17332607600837946
68,8584,257520,1,1088,1103,2108,2127,0.03,-0.02,0.00390625,0.024739583333333332,0.9091145833333333,8.423469262197614e-05,-0.003956766799092293,0.019711483735591173,0.16613545082509518
69,8712,261360,1,1126,1142,2146,2166,0.03,-0.02,0.0036458333333333334,0.027083333333333334,0.921875,0.0004160005773883313,-0.004353616328444332,0.020359284593723714,0.15457216370850801
70,8840,265200,1,1172,1187,2192,2211,0.03,-0.02,0.0033854166666666668,0.029947916666666668,0.9182291666666667,-0.0007344261393882334,-0.0038524698466062546,0.016150215349625796,0.1416303925216198
71,8968,269040,1,1221,1230,2241,2254,0.03,-0.02,0.0010416666666666667,0.029166666666666667,0.9208333333333333,0.0005099279806017876,-0.003571327164536342,0.018978446605615318,0.1545133674517274
72,9096,272880,1,1262,1274,2282,2298,0.03,-0.02,0.0010416666666666667,0.030989583333333334,0.9114583333333334,7.471282151527703e-05,-0.004623421962605789,0.020157539751380682,0.1537324320524931
73,9224,276720,1,1300,1315,2320,2339,0.03,-0.02,0.0018229166666666667,0.027604166666666666,0.9216145833333333,0.0005568080814555287,-0.004728474683361128,0.020080102840438485,0.13585053570568562
74,9352,280560,1,1334,1342,2354,2366,0.03,-0.02,0.0046875,0.12942708333333333,0.8208333333333333,0.012955509417224675,-0.004645637091016397,0.05314987525343895,0.25639402493834496
75,9480,284400,1,1357,1364,2377,2388,0.03,-0.02,0.007552083333333333,0.36796875,0.59453125,0.010993479809258133,-0.00358338127261959,0.0622603774536401,0.4729522280395031
76,9608,288240,1,1375,1378,2395,2402,0.03,-0.02,0.011979166666666667,0.48072916666666665,0.48098958333333336,-0.0005133814993314445,-0.004851401172345504,0.05530907679349184,0.6661862470209599
77,9736,292080,1,1386,1390,2406,2414,0.03,-0.02,0.029427083333333333,0.5638020833333334,0.39166666666666666,0.0161756903398782,-0.0039844186685513705,0.09648655261844397,0.8023761957883835
78,9864,295920,1,1396,1399,2416,2423,0.03,-0.02,0.030208333333333334,0.6065104166666667,0.353125,-0.002287952578626573,-0.004459524632693501,0.0674530400428921,0.9015699401497841
79,9992,299760,1,1407,1419,2427,2443,0.03,-0.02,0.029166666666666667,0.375,0.5434895833333333,0.035191948525607586,-0.004310278716729954,0.12800140772014856,0.6999564692378044
80,10000,300000,2,0,0,2429,2444,0.03,-0.02,0.020833333333333332,0.1375,0.775,0.6836088001728058,-0.0013257882276462851,1.3990319967269897,0.4166114553809166
