update,env_steps,global_steps,episode,episode_completed_tasks,episode_delivered_to_goal,total_completed_tasks,total_delivered_to_goal,waypoint_reward,active_wait_penalty,wait_action_rate,reference_wait_rate,reference_action_match_rate,loss,policy_loss,value_loss,entropy
14,1792,53760,0,215,226,215,226,0.05,-0.03,0.0109375,0.027864583333333335,0.8638020833333333,0.0039309446583501995,-0.004096444754395634,0.04462610138580203,0.4081617519259453
15,1920,57600,0,255,266,255,266,0.05,-0.03,0.008333333333333333,0.027083333333333334,0.88984375,0.007968643854837865,-0.004584769907523878,0.049907523673027754,0.3542956616729498
16,2048,61440,0,289,293,289,293,0.05,-0.03,0.009375,0.08255208333333333,0.8455729166666667,0.00734791939612478,-0.0029789738182444125,0.04928154498338699,0.40896796248853207
17,2176,65280,0,319,331,319,331,0.05,-0.03,0.009375,0.08333333333333333,0.8385416666666666,0.006622602813877165,-0.0035223872982896864,0.04936769884079695,0.4153959807008505
18,2304,69120,0,357,367,357,367,0.05,-0.03,0.0067708333333333336,0.028385416666666666,0.9059895833333333,0.004008025920484215,-0.003123334958218038,0.036367467138916254,0.315782081335783
19,2432,72960,0,385,397,385,397,0.05,-0.03,0.009114583333333334,0.052083333333333336,0.8661458333333333,0.012222169898450375,-0.0052114592981524765,0.0615905427839607,0.38176120817661285
20,2560,76800,0,411,423,411,423,0.05,-0.03,0.012760416666666666,0.17682291666666666,0.7223958333333333,0.02150137140415609,-0.0010403580963611603,0.0863960119895637,0.590179331600666
21,2688,80640,0,436,443,436,443,0.05,-0.03,0.012760416666666666,0.2721354166666667,0.6294270833333333,0.025332320714369416,-0.0008202748431358486,0.10118351085111499,0.6982617005705833
22,2816,84480,0,452,456,452,456,0.05,-0.03,0.019791666666666666,0.43697916666666664,0.48072916666666665,0.017824443988502026,-0.0030936482216930017,0.10389170655980706,0.8865074515342712
23,2944,88320,0,476,488,476,488,0.05,-0.03,0.009895833333333333,0.21354166666666666,0.7135416666666666,0.05728605983313173,-0.0004378187586553395,0.1559081543236971,0.5780056640505791
24,3072,92160,0,510,524,510,524,0.05,-0.03,0.0046875,0.023697916666666666,0.9078125,0.011746522854082286,-0.003594678593799472,0.052512893453240395,0.3118641674518585
25,3200,96000,0,551,561,551,561,0.05,-0.03,0.005729166666666666,0.027864583333333335,0.91875,0.008876178180798888,-0.0013904101506341249,0.0399930109269917,0.2779976427555084
26,3328,99840,0,588,597,588,597,0.05,-0.03,0.00859375,0.04635416666666667,0.8802083333333334,0.01575778506230563,-0.0021206759847700596,0.06134103238582611,0.3654872942715883
27,3456,103680,0,618,629,618,629,0.05,-0.03,0.0109375,0.09348958333333333,0.815625,0.01263648277381435,-0.00441749842138961,0.06518587423488498,0.4439701661467552
28,3584,107520,0,654,670,654,670,0.05,-0.03,0.009895833333333333,0.028385416666666666,0.90546875,0.007193782250396907,-0.0038736848218832165,0.04334967932663858,0.3030677903443575
29,3712,111360,0,693,709,693,709,0.05,-0.03,0.0125,0.028385416666666666,0.90390625,0.0017092492198571563,-0.0035273182293167338,0.030495752347633243,0.2860373817384243
30,3840,115200,0,735,746,735,746,0.05,-0.03,0.005208333333333333,0.0265625,0.9234375,0.0011315769515931606,-0.004551991005428135,0.028702619369141757,0.24764976929873228
31,3968,119040,0,777,791,777,791,0.05,-0.03,0.005208333333333333,0.028385416666666666,0.9231770833333334,0.0021965396590530872,-0.003118878012173809,0.02679041540250182,0.23085115104913712
32,4096,122880,0,814,827,814,827,0.05,-0.03,0.0046875,0.037760416666666664,0.9111979166666667,0.006501651369035244,-0.0005845810374012217,0.030283566331490874,0.2301585990935564
33,4224,126720,0,856,866,856,866,0.05,-0.03,0.005208333333333333,0.02421875,0.93203125,0.0003031001251656562,-0.004687661974458024,0.024378197849728167,0.20566676650196314
34,4352,130560,0,889,897,889,897,0.05,-0.03,0.005729166666666666,0.08072916666666667,0.8614583333333333,0.01293322432320565,-0.005343571494449861,0.05855121789500117,0.3142518028616905
